date,01_electricity_bus_shortage_output1,01_pellet_bus_shortage_output1,01_pv_bus_excess_input1,01_hp_electricity_bus_shortage_output1,01_electricity_sink_input1,01_heat_sink_input1,01_thermal_storage_input1,01_thermal_storage_output1,01_thermal_storage_capacity,01_electricheating_transformer_input1,01_electricheating_transformer_output1,01_pelletheating_transformer_input1,01_pelletheating_transformer_output1,01_GCHP_transformer_input1,01_GCHP_transformer_input2,01_GCHP_transformer_output1,01_pv_to_01_electricity_link_input1,01_pv_to_01_electricity_link_output1,01_electricity_to_01_hp_electricity_bus_input1,01_electricity_to_01_hp_electricity_bus_output1,01_heat_without_storage_to_01_heat_input1,01_heat_without_storage_to_01_heat_output1,01_heat_storage_to_01_heat_input1,01_heat_storage_to_01_heat_output1,01_photovoltaic_electricity_source_output1,01_solar_thermal_source_input1,01_solar_thermal_source_input2,01_solar_thermal_source_output1
2012-01-05 14:00:00,0.0,0.0,0.39034006,0.0,0.5264868493857451,1.150730625840446,0.21144189,0.0,1.0511189,0.059662816,0.059662816,0.0,0.0,0.25272119,0.83834661,1.0910678,0.85155737,0.85155737,0.25272119,0.25272119,1.1507306,1.1507306,0.0,0.0,1.2418974,0.012686513,0.22257041,0.21144189
2012-01-05 15:00:00,0.35376355,0.0,0.0,0.24698351,0.4746252776696718,1.0927362441667896,0.1654771,0.0,1.216596,0.0,0.0,0.0,0.0,0.24698351,0.81931312,1.0662966,0.13237673,0.13237673,-0.0,0.0,1.0662966,1.0662966,0.026439618,0.026439618,0.13237673,0.011515003,0.2020176,0.19191672
2012-01-05 16:00:00,0.46625214,0.0,0.0,0.25272119,0.4586432833041639,1.2178820151467848,0.0,0.0,1.216596,0.0,0.0,0.0,0.0,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,1.0910678,1.0910678,0.12681421,0.12681421,0.0,0.0076088523,0.13348864,0.12681421
2012-01-05 17:00:00,0.48940862,0.0,0.0,0.25272119,0.4894086224577666,1.3033474197184893,0.0,0.21227961,0.9999842,0.0,0.0,0.0,0.0,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,1.0910678,1.0910678,0.21227961,0.21227961,0.0,0.0,0.0,0.0
2012-01-05 18:00:00,0.56804003,0.085667275,0.0,0.25272119,0.5680400347360656,1.3979698319228762,0.0,0.22980148,0.7654929,0.0,0.0,0.085667275,0.077100547,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,1.1681684,1.1681684,0.22980148,0.22980148,0.0,0.0,0.0,0.0
2012-01-05 19:00:00,0.6599365,0.27898188,0.0,0.25272119,0.6599365023377363,1.5719529769438452,0.0,0.22980148,0.5310016,0.0,0.0,0.27898188,0.25108369,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,1.3421515,1.3421515,0.22980148,0.22980148,0.0,0.0,0.0,0.0
2012-01-05 20:00:00,0.66557016,0.2959393,0.0,0.25272119,0.6655701553515778,1.5872146563316496,0.0,0.22980148,0.29651029,0.0,0.0,0.2959393,0.26634537,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,1.3574132,1.3574132,0.22980148,0.22980148,0.0,0.0,0.0,0.0
2012-01-05 21:00:00,0.6294908,0.11106483,0.0,0.25272119,0.6294908030714437,1.3491324578819024,0.0,0.1581063,0.13517734,0.0,0.0,0.11106483,0.099958351,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,1.1910262,1.1910262,0.1581063,0.1581063,0.0,0.0,0.0,0.0
2012-01-05 22:00:00,0.5773895,0.0,0.0,0.21705041,0.5773895014398879,0.9370671144111855,0.0,0.0,0.13517734,0.0,0.0,0.0,0.0,0.21705041,0.7200167,0.93706711,0.0,0.0,-0.0,0.0,0.93706711,0.93706711,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-05 23:00:00,0.44781548,0.0,0.0,0.10463668,0.44781548212153227,0.451745709879008,0.0,0.0,0.13517734,0.0,0.0,0.0,0.0,0.10463668,0.34710903,0.45174571,0.0,0.0,-0.0,0.0,0.45174571,0.45174571,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-06 00:00:00,0.33162638,0.0,0.0,0.064890608,0.33162638308428954,0.28015083366271576,0.0,0.0,0.13517734,0.0,0.0,0.0,0.0,0.064890608,0.21526023,0.28015083,0.0,0.0,-0.0,0.0,0.28015083,0.28015083,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-06 01:00:00,0.25703042,0.0,0.0,0.069573435,0.2570304243832813,0.30036790413322095,0.0,0.0,0.13517734,0.0,0.0,0.0,0.0,0.069573435,0.23079447,0.3003679,0.0,0.0,-0.0,0.0,0.3003679,0.3003679,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-06 02:00:00,0.20900453,0.0,0.0,0.074256263,0.20900453131493,0.32058497460372626,0.0,0.0,0.13517734,0.0,0.0,0.0,0.0,0.074256263,0.24632871,0.32058497,0.0,0.0,-0.0,0.0,0.32058497,0.32058497,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-06 03:00:00,0.19993475,0.0,0.0,0.10770503,0.19993474951250423,0.46499262082162096,0.0,0.0,0.13517734,0.0,0.0,0.0,0.0,0.10770503,0.35728759,0.46499262,0.0,0.0,-0.0,0.0,0.46499262,0.46499262,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-06 04:00:00,0.20169277,0.0,0.0,0.19467182,0.2016927688927101,0.8404525009881472,0.0,0.0,0.13517734,0.0,0.0,0.0,0.0,0.19467182,0.64578068,0.8404525,0.0,0.0,-0.0,0.0,0.8404525,0.8404525,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-06 05:00:00,0.20628759,0.92172654,0.0,0.25272119,0.2062875922727936,1.9206216946979997,0.0,0.0,0.13517734,0.0,0.0,0.92172654,0.82955389,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,1.9206217,1.9206217,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-06 06:00:00,0.25455322,1.4448031,0.0,0.25272119,0.25455321525662755,2.3913906213683362,0.0,0.0,0.13517734,0.0,0.0,1.4448031,1.3003228,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,2.3913906,2.3913906,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-06 07:00:00,0.37371428,1.1727643,0.0,0.25272119,0.3720208738431109,2.1747791520414945,0.0,0.0,0.13517734,0.0,0.0,1.1727643,1.0554879,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,2.1465557,2.1465557,0.028223443,0.028223443,0.0,0.0016934066,0.029708887,0.028223443
2012-01-06 08:00:00,0.51601058,0.6780377,0.0,0.25272119,0.5129021541750634,1.7531088250852416,0.0,0.0,0.13517734,0.0,0.0,0.6780377,0.61023393,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,1.7013017,1.7013017,0.051807081,0.051807081,0.0,0.0031084249,0.05453377,0.051807081
2012-01-06 09:00:00,0.0,0.0,0.43258135,0.0,0.622298905606965,1.7328917546147362,0.10129694,0.0,0.23647428,0.54316234,0.54316234,0.0,0.0,0.25272119,0.83834661,1.0910678,1.43018,1.43018,0.25272119,0.25272119,1.6342302,1.6342302,0.098661603,0.098661603,1.8627613,0.011997512,0.21048267,0.19995854
2012-01-06 10:00:00,0.0,0.0,0.72819094,0.0,0.6586978977744095,1.470069838498168,0.22295367,0.0,0.45942795,0.37900203,0.37900203,0.0,0.0,0.25272119,0.83834661,1.0910678,1.3037983,1.3037983,0.25272119,0.25272119,1.4700698,1.4700698,0.0,0.0,2.0319893,0.01337722,0.23468808,0.22295367
2012-01-06 11:00:00,0.0,0.0,0.89568961,0.0,0.6837496739423431,1.392089709540505,0.22732818,0.0,0.68675613,0.3010219,0.3010219,0.0,0.0,0.25272119,0.83834661,1.0910678,1.2511325,1.2511325,0.25272119,0.25272119,1.3920897,1.3920897,0.0,0.0,2.1468221,0.013639691,0.23929282,0.22732818
2012-01-06 12:00:00,0.0,0.0,0.9547682,0.0,0.7276602034615761,1.2765635925661893,0.22332023,0.0,0.91007636,0.18549578,0.18549578,0.0,0.0,0.25272119,0.83834661,1.0910678,1.1792764,1.1792764,0.25272119,0.25272119,1.2765636,1.2765636,0.0,0.0,2.1340446,0.013399214,0.23507392,0.22332023
2012-01-06 13:00:00,0.0,0.0,0.96753338,0.0,0.7031278421105214,1.1437085580457262,0.20433942,0.0,1.1144158,0.052640749,0.052640749,0.0,0.0,0.25272119,0.83834661,1.0910678,1.0207502,1.0207502,0.25272119,0.25272119,1.1437086,1.1437086,0.0,0.0,1.9882835,0.012260365,0.21509413,0.20433942
2012-01-06 14:00:00,0.0,0.0,0.86279748,0.0,0.6280124685926342,1.088833652482926,0.10218027,0.0,1.216596,0.0,0.0,0.0,0.0,0.2522037,0.83662995,1.0888337,0.88634699,0.88634699,0.2522037,0.2522037,1.0888337,1.0888337,0.0,0.0,1.7491445,0.0061308159,0.10755817,0.10218027
2012-01-06 15:00:00,0.11473976,0.0,0.0,0.22118441,0.5927721710166892,1.033958746920126,0.0,0.0,1.216596,0.0,0.0,0.0,0.0,0.22118441,0.7337303,0.95491471,0.48277506,0.48277506,-0.0,0.0,0.95491471,0.95491471,0.079044036,0.079044036,0.48277506,0.0047426421,0.083204248,0.079044036
2012-01-06 16:00:00,0.57983781,0.0,0.0,0.25272119,0.5787879259468697,1.1523730168187998,0.0,0.04380718,1.1718948,0.0,0.0,0.0,0.0,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,1.0910678,1.0910678,0.061305207,0.061305207,0.0,0.0010498817,0.018418977,0.017498028
2012-01-06 17:00:00,0.59516947,0.0,0.0,0.25272119,0.5951694701715153,1.2332412987008208,0.0,0.14217349,1.0268199,0.0,0.0,0.0,0.0,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,1.0910678,1.0910678,0.14217349,0.14217349,0.0,0.0,0.0,0.0
2012-01-06 18:00:00,0.66517061,0.0021163939,0.0,0.25272119,0.6651706054924401,1.3227740393559155,0.0,0.22980148,0.79232855,0.0,0.0,0.0021163939,0.0019047545,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,1.0929726,1.0929726,0.22980148,0.22980148,0.0,0.0,0.0,0.0
2012-01-06 19:00:00,0.72074799,0.18503275,0.0,0.25272119,0.720747990898494,1.4873987560443154,0.0,0.22980148,0.55783725,0.0,0.0,0.18503275,0.16652947,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,1.2575973,1.2575973,0.22980148,0.22980148,0.0,0.0,0.0,0.0
2012-01-06 20:00:00,0.6907418,0.20107804,0.0,0.25272119,0.6907417964772528,1.5018395206661048,0.0,0.22980148,0.32334595,0.0,0.0,0.20107804,0.18097024,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,1.272038,1.272038,0.22980148,0.22980148,0.0,0.0,0.0,0.0
2012-01-06 21:00:00,0.61458759,0.0012117161,0.0,0.25272119,0.6145875933256075,1.2765635925661893,0.0,0.18440524,0.13517734,0.0,0.0,0.0012117161,0.0010905445,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,1.0921584,1.0921584,0.18440524,0.18440524,0.0,0.0,0.0,0.0
2012-01-06 22:00:00,0.59369114,0.0,0.0,0.20537543,0.5936911356927059,0.8866629477778735,0.0,0.0,0.13517734,0.0,0.0,0.0,0.0,0.20537543,0.68128752,0.88666295,0.0,0.0,-0.0,0.0,0.88666295,0.88666295,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-06 23:00:00,0.49807885,0.0,0.0,0.09900835,0.4980788544010547,0.42744663280496836,0.0,0.0,0.13517734,0.0,0.0,0.0,0.0,0.09900835,0.32843828,0.42744663,0.0,0.0,-0.0,0.0,0.42744663,0.42744663,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07 00:00:00,0.33678058,2.0877127,0.0,0.25272119,0.3367805762671659,2.9700092287684843,0.0,0.0,0.13517734,0.0,0.0,2.0877127,1.8789414,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,2.9700092,2.9700092,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07 01:00:00,0.24852001,2.1737999,0.0,0.25272119,0.24852001238364832,3.0474877303885317,0.0,0.0,0.13517734,0.0,0.0,2.1737999,1.9564199,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,3.0474877,3.0474877,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07 02:00:00,0.19537988,2.2598871,0.0,0.25272119,0.19537988111833446,3.1249662320085787,0.0,0.0,0.13517734,0.0,0.0,2.2598871,2.0338984,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,3.1249662,3.1249662,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07 03:00:00,0.17696063,2.5324967,0.0,0.25272119,0.17696063261208655,3.3703148204720623,0.0,0.0,0.13517734,0.0,0.0,2.5324967,2.279247,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,3.3703148,3.3703148,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07 04:00:00,0.17240576,3.278586,0.0,0.25272119,0.1724057642179168,4.041795167845806,0.0,0.0,0.13517734,0.0,0.0,3.278586,2.9507274,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,4.0417952,4.0417952,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07 05:00:00,0.17284527,5.2442442,0.0,0.25272119,0.17284526906296827,5.810887621503555,0.0,0.0,0.13517734,0.0,0.0,5.2442442,4.7198198,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,5.8108876,5.8108876,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07 06:00:00,0.18279406,7.0520759,0.0,0.25272119,0.18279406055549696,7.43793615552455,0.0,0.0,0.13517734,0.0,0.0,7.0520759,6.3468683,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,7.4379362,7.4379362,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07 07:00:00,0.26194489,6.5068569,0.0,0.25272119,0.261944887650675,6.947238978597585,0.0,0.0,0.13517734,0.0,0.0,6.5068569,5.8561712,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,6.947239,6.947239,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07 08:00:00,0.44553778,6.0980121,0.0,0.25272119,0.44437935333294803,6.598585721307371,0.0,0.0,0.13517734,0.0,0.0,6.0980121,5.4882109,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,6.5792787,6.5792787,0.019307028,0.019307028,0.0,0.0011584217,0.020323188,0.019307028
2012-01-07 09:00:00,0.0,4.9879748,0.1398968,0.0,0.6374418452682838,6.301584798430523,0.0,0.0,0.13517734,0.61733983,0.61733983,4.9879748,4.4891773,0.25272119,0.83834661,1.0910678,1.5137429,1.5137429,0.25272119,0.25272119,6.1975849,6.1975849,0.10399986,0.10399986,1.6536397,0.0062399917,0.10947354,0.10399986
2012-01-07 10:00:00,0.0,4.6015429,0.26165552,0.0,0.7395268342779657,6.004583875553674,0.0,0.0,0.13517734,0.61733983,0.61733983,4.6015429,4.1413886,0.25272119,0.83834661,1.0910678,1.6188751,1.6188751,0.25272119,0.25272119,5.8497962,5.8497962,0.15478765,0.15478765,1.8805306,0.0092872591,0.16293437,0.15478765
2012-01-07 11:00:00,0.0,4.3504223,0.29531441,0.0,0.8198363559646432,5.785061454296873,0.0,0.0,0.13517734,0.61733983,0.61733983,4.3504223,3.9153801,0.25272119,0.83834661,1.0910678,1.6995738,1.6995738,0.25272119,0.25272119,5.6237877,5.6237877,0.16127372,0.16127372,1.9948882,0.0096764229,0.16976181,0.16127372
2012-01-07 12:00:00,0.0,4.5106065,0.0,0.0,0.830264607288137,5.668843701866803,0.0,0.0,0.13517734,0.36908468,0.36908468,4.5106065,4.0595458,0.25272119,0.83834661,1.0910678,1.4610192,1.4610192,0.25272119,0.25272119,5.5196983,5.5196983,0.14914537,0.14914537,1.4610192,0.0089487221,0.15699512,0.14914537
2012-01-07 13:00:00,0.0,4.9263658,0.0,0.20669518,0.6738408374357282,5.6559306182634606,0.0,0.0,0.13517734,0.0,0.0,4.9263658,4.4337292,0.25272119,0.83834661,1.0910678,0.72773487,0.72773487,0.046026016,0.046026016,5.524797,5.524797,0.13113359,0.13113359,0.72773487,0.0078680154,0.13803536,0.13113359
2012-01-07 14:00:00,0.0,5.1868528,0.0,0.0,0.5443067731032863,5.759235287090191,0.0,0.0,0.13517734,0.0,0.0,5.1868528,4.6681675,0.25272119,0.83834661,1.0910678,0.79702797,0.79702797,0.25272119,0.25272119,5.7592353,5.7592353,0.0,0.0,0.79702797,0.0,0.0,0.0
2012-01-07 15:00:00,0.25934554,5.3733751,0.0,0.25272119,0.48349528454252866,5.927105373933627,0.0,0.0,0.13517734,0.0,0.0,5.3733751,4.8360376,0.25272119,0.83834661,1.0910678,0.22414975,0.22414975,-0.0,0.0,5.9271054,5.9271054,0.0,0.0,0.22414975,0.0,0.0,0.0
2012-01-07 16:00:00,0.428717,5.7033761,0.0,0.25272119,0.4287169988547503,6.224106296810475,0.0,0.0,0.13517734,0.0,0.0,5.7033761,5.1330385,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,6.2241063,6.2241063,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07 17:00:00,0.44649697,5.9759856,0.0,0.25272119,0.44649696758637786,6.469454885273959,0.0,0.0,0.13517734,0.0,0.0,5.9759856,5.3783871,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,6.4694549,6.4694549,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07 18:00:00,0.54958083,6.047725,0.0,0.25272119,0.549580831243904,6.534020303290665,0.0,0.0,0.13517734,0.0,0.0,6.047725,5.4429525,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,6.5340203,6.5340203,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07 19:00:00,0.64295563,6.0333771,0.0,0.25272119,0.642955633324384,6.521107219687324,0.0,0.0,0.13517734,0.0,0.0,6.0333771,5.4300394,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,6.5211072,6.5211072,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07 20:00:00,0.61818354,5.7320718,0.0,0.25272119,0.6181835420578468,6.249932464017157,0.0,0.0,0.13517734,0.0,0.0,5.7320718,5.1588647,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,6.2499325,6.2499325,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07 21:00:00,0.57503216,4.942939,0.0,0.25272119,0.5750321572709753,5.53971286583339,0.0,0.0,0.13517734,0.0,0.0,4.942939,4.4486451,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,5.5397129,5.5397129,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07 22:00:00,0.5100254,3.1924987,0.0,0.25272119,0.5100253951892718,3.9643166662257596,0.0,0.0,0.13517734,0.0,0.0,3.1924987,2.8732489,0.25272119,0.83834661,1.0910678,0.0,0.0,-0.0,0.0,3.9643167,3.9643167,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
