date,01_electricity_bus_shortage_output1,01_pellet_bus_shortage_output1,01_pv_bus_excess_input1,01_pv_to_01_electricity_link_input1,01_pv_to_01_electricity_link_output1,01_electricity_to_01_hp_electricity_bus_input1,01_electricity_to_01_hp_electricity_bus_output1,01_thermal_storage_input1,01_thermal_storage_output1,01_thermal_storage_capacity,01_electricity_sink_input1,01_heat_sink_input1,01_heat_without_storage_to_01_heat_input1,01_heat_without_storage_to_01_heat_output1,01_heat_storage_to_01_heat_input1,01_heat_storage_to_01_heat_output1,01_pelletheating_transformer_input1,01_pelletheating_transformer_output1,01_GCHP_transformer_input1,01_GCHP_transformer_input2,01_GCHP_transformer_output1,01_photovoltaic_electricity_source_output1,01_solar_thermal_source_input1,01_solar_thermal_source_input2,01_solar_thermal_source_output1
2012-01-01 00:00:00,0.23297752,1.7260873,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.23297752286319187,1.5534785740157577,1.5534786,1.5534786,0.0,0.0,1.7260873,1.5534786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 01:00:00,0.17240576,1.8323081,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.1724057642179168,1.6490772554936506,1.6490773,1.6490773,0.0,0.0,1.8323081,1.6490773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 02:00:00,0.15802197,1.9119736,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.15802196928895967,1.72077626660207,1.7207763,1.7207763,0.0,0.0,1.9119736,1.7207763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 03:00:00,0.15386665,2.195229,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.1538666507539276,1.9757060838764509,1.9757061,1.9757061,0.0,0.0,2.195229,1.9757061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 04:00:00,0.15634386,2.9033674,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.15634385988058136,2.6130306270624026,2.6130306,2.6130306,0.0,0.0,2.9033674,2.6130306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 05:00:00,0.18714915,4.2930889,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.18714915402009788,3.8637800430648337,3.86378,3.86378,0.0,0.0,4.2930889,3.86378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 06:00:00,0.35995447,5.4880725,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.3599544680971524,4.939265209691127,4.9392652,4.9392652,0.0,0.0,5.4880725,4.9392652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 07:00:00,0.51713738,5.1162998,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.5171373826819229,4.604669824518503,4.6046698,4.6046698,0.0,0.0,5.1162998,4.6046698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 08:00:00,0.53339906,4.6648616,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.5333990619488272,4.198375428237458,4.1983754,4.1983754,0.0,0.0,4.6648616,4.1983754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 09:00:00,0.49232534,4.3019407,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.4923253364294718,3.8717465998546574,3.8717466,3.8717466,0.0,0.0,4.3019407,3.8717466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 10:00:00,0.46202776,3.9921301,0.0,0.0022891303,0.0022891303,-0.0,0.0,0.0,0.0,1.7182898,0.4643168913039192,3.592917112210804,3.5929171,3.5929171,0.0,0.0,3.9921301,3.5929171,0.0,0.0,0.0,0.0022891303,0.0,0.0,0.0
2012-01-01 11:00:00,0.47274739,3.8062438,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.47274739333172466,3.425619419624491,3.4256194,3.4256194,0.0,0.0,3.8062438,3.4256194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 12:00:00,0.52225162,3.7531334,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.5222516208788854,3.377820078885545,3.3778201,3.3778201,0.0,0.0,3.7531334,3.3778201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 13:00:00,0.51741707,3.73543,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.5174170675833193,3.3618869653058963,3.361887,3.361887,0.0,0.0,3.73543,3.361887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 14:00:00,0.46088076,3.8416507,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.460880762515335,3.457485646783789,3.4574856,3.4574856,0.0,0.0,3.8416507,3.4574856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 15:00:00,0.41880816,4.0098336,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.4188081623481354,3.6088502257904524,3.6088502,3.6088502,0.0,0.0,4.0098336,3.6088502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 16:00:00,0.42036641,4.2399786,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.4203664067987724,3.815980702325887,3.8159807,3.8159807,0.0,0.0,4.2399786,3.8159807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 17:00:00,0.5141008,4.5143822,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.5141008037524765,4.062943962810443,4.062944,4.062944,0.0,0.0,4.5143822,4.062944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 18:00:00,0.66401191,4.6294547,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.6640119109009408,4.166509201078161,4.1665092,4.1665092,0.0,0.0,4.6294547,4.1665092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 19:00:00,0.74747788,4.6648616,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.747477876474806,4.198375428237458,4.1983754,4.1983754,0.0,0.0,4.6648616,4.1983754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 20:00:00,0.67220268,4.4524201,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.6722026830132636,4.007178065281672,4.0071781,4.0071781,0.0,0.0,4.4524201,4.0071781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 21:00:00,0.56324544,3.8770576,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.5632454364264132,3.489351873943087,3.4893519,3.4893519,0.0,0.0,3.8770576,3.4893519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 22:00:00,0.46615482,2.6466672,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.4661548206559526,2.382000480157495,2.3820005,2.3820005,0.0,0.0,2.6466672,2.3820005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 23:00:00,0.34517112,1.9296771,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.3451711233090575,1.7367093801817188,1.7367094,1.7367094,0.0,0.0,1.9296771,1.7367094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 00:00:00,0.23297752,4.1517006,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.23297752286319187,3.7365305656393657,3.7365306,3.7365306,0.0,0.0,4.1517006,3.7365306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 01:00:00,0.17240576,4.2600059,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.1724057642179168,3.8340052760473493,3.8340053,3.8340053,0.0,0.0,4.2600059,3.8340053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 02:00:00,0.15802197,4.3683111,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.15802196928895967,3.931479986455333,3.93148,3.93148,0.0,0.0,4.3683111,3.93148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 03:00:00,0.15386665,4.7112777,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.1538666507539276,4.240149902747281,4.2401499,4.2401499,0.0,0.0,4.7112777,4.2401499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 04:00:00,0.15634386,5.649923,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.15634385988058136,5.084930726283137,5.0849307,5.0849307,0.0,0.0,5.649923,5.0849307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 05:00:00,0.18714915,8.1228925,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.18714915402009788,7.31060328059876,7.3106033,7.3106033,0.0,0.0,8.1228925,7.3106033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 06:00:00,0.35995447,10.397302,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.3599544680971524,9.35757219916641,9.3575722,9.3575722,0.0,0.0,10.397302,9.3575722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 07:00:00,0.51713738,9.7113693,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.5171373826819229,8.740232366582516,8.7402324,8.7402324,0.0,0.0,9.7113693,8.7402324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 08:00:00,0.53339906,9.2239957,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.5333990619488272,8.30159616974659,8.3015962,8.3015962,0.0,0.0,9.2239957,8.3015962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 09:00:00,0.0,0.0,0.67678149,2.3742688,2.3742688,1.8363288,1.8363288,0.76024424,0.0,2.4785341,0.4923253364294718,7.927943113182655,7.9279431,7.9279431,0.0,0.0,0.0,0.0,1.8363288,6.0916143,7.9279431,3.0510503,0.045614654,0.8002571,0.76024424
2012-01-02 10:00:00,0.0,0.0,1.2383084,2.3002192,2.3002192,1.7497805,1.7497805,1.4353627,0.0,3.9138968,0.4643168913039192,7.5542900566187186,7.5542901,7.5542901,0.0,0.0,0.0,0.0,1.7497805,5.8045095,7.5542901,3.5385275,0.086121764,1.5109081,1.4353627
2012-01-02 11:00:00,0.0,0.0,1.5550876,2.2532672,2.2532672,1.6858101,1.6858101,1.5784954,0.0,5.4923922,0.47274739333172466,7.278111710462764,7.2781117,7.2781117,0.0,0.0,0.0,0.0,1.6858101,5.5923017,7.2781117,3.8083548,0.094709721,1.6615741,1.5784954
2012-01-02 12:00:00,0.0,0.0,1.5314594,2.2617914,2.2617914,1.6519433,1.6519433,1.4599414,0.0,6.9523336,0.5222516208788854,7.131899644850789,7.1318996,7.1318996,0.0,0.0,0.0,0.0,1.6519433,5.4799563,7.1318996,3.7932508,0.087596484,1.5367804,1.4599414
2012-01-02 13:00:00,0.0,0.0,1.1378564,2.2197449,2.2197449,1.6481804,1.6481804,0.90245836,0.0,7.8547919,0.5174170675833193,7.1156538597827925,7.1156539,7.1156539,0.0,0.0,0.0,0.0,1.6481804,5.4674735,7.1156539,3.3576014,0.054147502,0.94995617,0.90245836
2012-01-02 14:00:00,0.0,0.0,0.57656171,2.1391649,2.1391649,1.6782841,1.6782841,0.0,0.0,7.8547919,0.460880762515335,7.24562014032677,7.2456201,7.2456201,0.0,0.0,0.0,0.0,1.6782841,5.567336,7.2456201,2.7157266,0.0,0.0,0.0
2012-01-02 15:00:00,0.41880816,5.0396918,0.0,0.0,0.0,-0.0,0.0,0.0,2.9210927,4.8740851,0.4188081623481354,7.4568153462107345,4.5357226,4.5357226,2.9210927,2.9210927,5.0396918,4.5357226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 16:00:00,0.42036641,5.4548619,0.0,0.0,0.0,-0.0,0.0,0.0,2.9210927,1.8933782,0.4203664067987724,7.830468402774671,4.9093757,4.9093757,2.9210927,2.9210927,5.4548619,4.9093757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 17:00:00,0.5141008,8.8528353,0.0,0.0,0.0,-0.0,0.0,0.0,0.17158659,1.7182898,0.5141008037524765,8.139138319066618,7.9675517,7.9675517,0.17158659,0.17158659,8.8528353,7.9675517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 18:00:00,0.66401191,9.1337414,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.6640119109009408,8.220367244406605,8.2203672,8.2203672,0.0,0.0,9.1337414,8.2203672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 19:00:00,0.74747788,9.1156905,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.747477876474806,8.204121459338607,8.2041215,8.2041215,0.0,0.0,9.1156905,8.2041215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 20:00:00,0.67220268,8.7366222,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.6722026830132636,7.862959972910666,7.86296,7.86296,0.0,0.0,8.7366222,7.86296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 21:00:00,0.56324544,7.7438242,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.5632454364264132,6.969441794170818,6.9694418,6.9694418,0.0,0.0,7.7438242,6.9694418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 22:00:00,0.46615482,5.5416178,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.4661548206559526,4.9874560158751535,4.987456,4.987456,0.0,0.0,5.5416178,4.987456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 23:00:00,0.34517112,4.4224637,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.3451711233090575,3.980217341659325,3.9802173,3.9802173,0.0,0.0,4.4224637,3.9802173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 00:00:00,0.2660203,2.0430873,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.2660202962138795,1.8387785250671755,1.8387785,1.8387785,0.0,0.0,2.0430873,1.8387785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 01:00:00,0.19645867,2.1688157,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.19645866573800624,1.9519341266097712,1.9519341,1.9519341,0.0,0.0,2.1688157,1.9519341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 02:00:00,0.17696063,2.263112,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.17696063261208655,2.036800827766718,2.0368008,2.0368008,0.0,0.0,2.263112,2.0368008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 03:00:00,0.17224594,2.5983879,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.1722459442742617,2.338549098546972,2.3385491,2.3385491,0.0,0.0,2.5983879,2.3385491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 04:00:00,0.17608162,3.4365775,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.17608162292198362,3.0929197754976085,3.0929198,3.0929198,0.0,0.0,3.4365775,3.0929198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 05:00:00,0.21032305,5.0815247,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.21032304585008435,4.573372229013232,4.5733722,4.5733722,0.0,0.0,5.0815247,4.5733722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 06:00:00,0.37122177,6.4959697,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.3712217741248354,5.84637274636743,5.8463727,5.8463727,0.0,0.0,6.4959697,5.8463727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 07:00:00,0.51829608,6.0559202,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.5182960772734223,5.450328140968346,5.4503281,5.4503281,0.0,0.0,6.0559202,5.4503281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 08:00:00,0.54926119,5.5215743,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.5492611913565939,4.969416834412316,4.9694168,4.9694168,0.0,0.0,5.5215743,4.9694168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 09:00:00,0.23879947,5.0920021,0.0,0.30446848,0.30446848,-0.0,0.0,0.0,0.0,1.7182898,0.5432679434695283,4.582801862475114,4.5828019,4.5828019,0.0,0.0,5.0920021,4.5828019,0.0,0.0,0.0,0.30446848,0.0,0.0,0.0
2012-01-03 10:00:00,0.29888304,4.7252941,0.0,0.22868259,0.22868259,-0.0,0.0,0.0,0.0,1.7182898,0.5275656340054168,4.252764691309212,4.2527647,4.2527647,0.0,0.0,4.7252941,4.2527647,0.0,0.0,0.0,0.22868259,0.0,0.0,0.0
2012-01-03 11:00:00,0.17538873,4.0629882,0.0,0.38101451,0.38101451,-0.0,0.0,0.0,0.0,1.7182898,0.5325200522587243,4.054742388609669,3.6566893,3.6566893,0.39805304,0.39805304,4.0629882,3.6566893,0.0,0.0,0.0,0.38101451,0.023883183,0.4190032,0.39805304
2012-01-03 12:00:00,0.24797322,4.0090701,0.0,0.37319342,0.37319342,-0.0,0.0,0.0,0.0,1.7182898,0.5977665442559105,3.998164587838372,3.6081631,3.6081631,0.39000152,0.39000152,4.0090701,3.6081631,0.0,0.0,0.0,0.37319342,0.023400091,0.41052791,0.39000152
2012-01-03 13:00:00,0.4306097,4.4214504,0.0,0.15137462,0.15137462,-0.0,0.0,0.0,0.0,1.7182898,0.5819843248199713,3.979305320914606,3.9793053,3.9793053,0.0,0.0,4.4214504,3.9793053,0.0,0.0,0.0,0.15137462,0.0,0.0,0.0
2012-01-03 14:00:00,0.1211106,4.0091979,0.0,0.41448968,0.41448968,-0.0,0.0,0.0,0.0,1.7182898,0.5065493114147739,4.092460922457201,3.6082781,3.6082781,0.48418281,0.48418281,4.0091979,3.6082781,0.0,0.0,0.0,0.41448968,0.029050969,0.50966612,0.48418281
2012-01-03 15:00:00,0.51152347,3.6670986,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.4532493602058049,4.271623958232977,3.3003888,3.3003888,0.9712352,0.9712352,3.6670986,3.3003888,0.0,0.0,0.0,0.0,0.058274112,1.0223528,0.9712352
2012-01-03 16:00:00,0.42408222,5.0186605,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.424082220488753,4.5167944282419334,4.5167944,4.5167944,0.0,0.0,5.0186605,4.5167944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 17:00:00,0.46479635,5.343459,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.46479635113488443,4.809113065560306,4.8091131,4.8091131,0.0,0.0,5.343459,4.8091131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 18:00:00,0.57874797,5.4796648,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.578747970960956,4.931698300564784,4.9316983,4.9316983,0.0,0.0,5.4796648,4.9316983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 19:00:00,0.68678625,5.5215743,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.6867862528717896,4.969416834412316,4.9694168,4.9694168,0.0,0.0,5.5215743,4.9694168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 20:00:00,0.67144354,5.2701174,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.671443538280902,4.743105631327125,4.7431056,4.7431056,0.0,0.0,5.2701174,4.7431056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 21:00:00,0.62309801,4.5890883,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.6230980053252404,4.130179456304734,4.1301795,4.1301795,0.0,0.0,4.5890883,4.1301795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 22:00:00,0.54210925,3.1327338,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.542109248878029,2.8194604051030026,2.8194604,2.8194604,0.0,0.0,3.1327338,2.8194604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 23:00:00,0.40062864,2.2840668,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.4006286437573701,2.0556600946904835,2.0556601,2.0556601,0.0,0.0,2.2840668,2.0556601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 00:00:00,0.29426847,0.25820986,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.2942684712549148,0.2323888760761328,0.23238888,0.23238888,0.0,0.0,0.25820986,0.23238888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 01:00:00,0.21911314,0.27684356,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.21911314275111374,0.24915920733935884,0.24915921,0.24915921,0.0,0.0,0.27684356,0.24915921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 02:00:00,0.19889592,0.29547727,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.19889591987874622,0.26592953860258495,0.26592954,0.26592954,0.0,0.0,0.29547727,0.26592954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 03:00:00,0.18722906,0.42857513,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.1872290639919254,0.38571761905419977,0.38571762,0.38571762,0.0,0.0,0.42857513,0.38571762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 04:00:00,0.19490042,0.77462959,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.1949004212873692,0.6971666282283984,0.69716663,0.69716663,0.0,0.0,0.77462959,0.69716663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 05:00:00,0.30913274,0.4302111,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.23677324652499998,1.5931814700064773,0.38718999,0.38718999,1.2059915,1.2059915,0.4302111,0.38718999,0.0,0.0,0.0,0.0,0.072359489,1.2694647,1.2059915
2012-01-04 06:00:00,0.49856101,0.21518039,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7182898,0.3911593120958066,1.9836906122787414,0.19366235,0.19366235,1.7900283,1.7900283,0.21518039,0.19366235,0.0,0.0,0.0,0.0,0.1074017,1.8842403,1.7900283
2012-01-04 07:00:00,0.64033944,0.0,0.0,0.0,0.0,-0.0,0.0,0.23071347,0.0,1.9490033,0.5182561222875085,1.8040084916013195,0.0,0.0,1.8040085,1.8040085,0.0,0.0,0.0,0.0,0.0,0.0,0.12208332,2.1418126,2.034722
2012-01-04 08:00:00,0.68201354,0.0,0.0,0.0,0.0,-0.0,0.0,0.48062463,0.0,2.4296279,0.5659224204826359,1.454227296682604,0.0,0.0,1.4542273,1.4542273,0.0,0.0,0.0,0.0,0.0,0.0,0.11609112,2.0366862,1.9348519
2012-01-04 09:00:00,0.0,0.0,0.78774685,0.70097468,0.70097468,-0.0,0.0,0.65159625,0.0,3.0812242,0.575631482059682,1.4374569654193778,0.0,0.0,1.437457,1.437457,0.0,0.0,0.0,0.0,0.0,1.4887215,0.12534319,2.1990034,2.0890532
